Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
17779	17780	b3719	b3720	yieL	bglH	TRUE	0.679	27.000	0.267	1.000	N	0.142
17780	17781	b3720	b3721	bglH	bglB	TRUE	0.939	69.000	0.364	1.000	Y	0.623
17781	17782	b3721	b3722	bglB	bglF	TRUE	0.984	19.000	0.562	1.000	Y	0.374
17782	17783	b3722	b3723	bglF	bglG	FALSE	0.232	134.000	0.312	1.000		0.228
17783	17784	b3723	b3724	bglG	phoU	FALSE	0.002	286.000	0.000	NA		-0.021
17784	17785	b3724	b3725	phoU	pstB	TRUE	0.994	15.000	0.317	NA	Y	0.690
17785	17786	b3725	b3726	pstB	pstA	TRUE	0.908	183.000	0.526	0.001	Y	0.696
17786	17787	b3726	b3727	pstA	pstC	TRUE	0.999	0.000	0.537	0.001	Y	0.752
17787	17788	b3727	b3728	pstC	pstS	TRUE	0.936	87.000	0.145	0.001	Y	0.779
17788	17789	b3728	b3729	pstS	glmS	FALSE	0.007	314.000	0.000	1.000	N	0.219
17789	17790	b3729	b3730	glmS	glmU	TRUE	0.736	162.000	0.055	1.000	Y	0.773
17790	17791	b3730	b3731	glmU	atpC	FALSE	0.131	353.000	0.067	1.000	N	0.505
17791	17792	b3731	b3732	atpC	atpD	TRUE	0.998	21.000	0.837	0.002	Y	0.901
17792	17793	b3732	b3733	atpD	atpG	TRUE	0.997	27.000	0.724	0.002	Y	0.934
17793	17794	b3733	b3734	atpG	atpA	TRUE	0.994	51.000	0.846	0.002	Y	0.956
17794	17795	b3734	b3735	atpA	atpH	TRUE	0.999	13.000	0.864	0.002	Y	0.857
17795	17796	b3735	b3736	atpH	atpF	TRUE	0.997	15.000	0.242	0.002	Y	0.847
17796	17797	b3736	b3737	atpF	atpE	TRUE	0.987	62.000	0.666	0.002	Y	0.884
17797	17798	b3737	b3738	atpE	atpB	TRUE	0.992	47.000	0.557	0.002	Y	0.871
17798	17799	b3738	b3739	atpB	atpI	TRUE	0.998	9.000	0.291	0.002	Y	0.830
17799	17800	b3739	b3740	atpI	gidB	FALSE	0.073	617.000	0.005	1.000	N	0.485
17800	17801	b3740	b3741	gidB	gidA	TRUE	0.911	64.000	0.466	1.000	N	0.689
17801	17802	b3741	b3742	gidA	mioC	FALSE	0.211	379.000	0.000	1.000	N	0.734
17802	17803	b3742	b3743	mioC	asnC	FALSE	0.134	90.000	0.165	1.000	N	0.182
1937104	17806	b3745	b3746	yieM	yieN	TRUE	0.989	-6.000	0.443	NA		0.613
1937106	17808	b3747	b3748	trkD	rbsD	FALSE	0.004	167.000	0.000	1.000	N	0.041
17808	17809	b3748	b3749	rbsD	rbsA	TRUE	0.995	8.000	0.337	1.000	Y	0.532
17809	17810	b3749	b3750	rbsA	rbsC	TRUE	0.998	5.000	0.504	1.000	Y	0.654
17810	17811	b3750	b3751	rbsC	rbsB	TRUE	0.996	25.000	0.847	NA	Y	0.759
17811	17812	b3751	b3752	rbsB	rbsK	TRUE	0.809	126.000	0.347	NA	Y	0.514
17812	17813	b3752	b3753	rbsK	rbsR	TRUE	0.994	4.000	0.500	1.000	N	0.595
17814	1937108	b3754	b3755	hsrA	yieP	TRUE	0.735	23.000	0.100	1.000		0.292
1937109	1937110	b3756	b3757	rrsC	gltU	FALSE	0.170	86.000	0.000	NA		NA
1937110	1937111	b3757	b3758	gltU	rrlC	FALSE	0.060	194.000	0.000	NA		NA
1937111	1937112	b3758	b3759	rrlC	rrfC	FALSE	0.155	93.000	0.000	NA		NA
1937112	1937113	b3759	b3760	rrfC	aspT	FALSE	0.355	53.000	0.000	NA		NA
1937113	1937114	b3760	b3761	aspT	trpT	TRUE	0.851	9.000	0.000	NA		NA
17819	7497369	b3766	b4669	ilvL	ilvX	FALSE	0.167	87.000	0.000	NA		NA
7497369	1937116	b4669	b4488	ilvX	ilvG	TRUE	0.865	3.000	0.000	NA		NA
1937116	17821	b4488	b3769	ilvG	ilvM	TRUE	0.986	-3.000	0.000	NA		0.913
17821	1937119	b3769	b3770	ilvM	ilvE	TRUE	0.980	20.000	0.205	1.000		0.760
1937119	1937120	b3770	b3771	ilvE	ilvD	TRUE	0.911	65.000	0.075	1.000	Y	0.714
1937120	17824	b3771	b3772	ilvD	ilvA	TRUE	0.996	3.000	0.106	1.000	Y	0.845
17827	1937122	b3775	b3777	ppiC	yifN	FALSE	0.003	199.000	0.000	NA		0.138
1937124	17831	b3779	b3780	gpp	rhlB	TRUE	0.656	136.000	0.406	1.000	N	0.526
17832	17834	b3781	b3783	trxA	rho	FALSE	0.181	327.000	0.087	1.000	N	0.548
17834	17835	b3783	b3784	rho	rfe	FALSE	0.267	240.000	0.000	1.000	N	0.615
17835	17836	b3784	b3785	rfe	wzzE	TRUE	0.999	12.000	0.735	0.004	Y	0.779
17836	1937127	b3785	b3786	wzzE	rffE	TRUE	0.989	56.000	0.677	0.004	Y	0.793
1937127	1937128	b3786	b3787	rffE	rffD	TRUE	0.997	-3.000	0.348	1.000	Y	0.823
1937128	1937129	b3787	b3788	rffD	rffG	TRUE	0.997	0.000	0.273	1.000	Y	0.768
1937129	17840	b3788	b3789	rffG	rffH	TRUE	0.998	19.000	0.739	0.002	Y	0.668
17840	1937130	b3789	b3790	rffH	rffC	TRUE	0.974	-22.000	0.145	1.000		0.682
1937130	17842	b3790	b3791	rffC	rffA	TRUE	0.991	5.000	0.248	1.000		0.640
17842	17843	b3791	b3792	rffA	wzxE	TRUE	0.990	2.000	0.218	1.000		0.605
17843	1937131	b3792	b4481	wzxE	rffT	TRUE	0.963	-3.000	0.605	1.000		0.209
1937131	17845	b4481	b3793	rffT	wzyE	TRUE	0.960	-3.000	0.684	1.000		0.148
17845	17846	b3793	b3794	wzyE	rffM	TRUE	0.986	3.000	0.126	1.000		0.593
17846	1937132	b3794	b3795	rffM	yifK	FALSE	0.190	191.000	0.000	1.000	N	0.450
1937132	1937133	b3795	b3796	yifK	argX	FALSE	0.195	103.000	0.000	NA		0.371
1937133	1937134	b3796	b3797	argX	hisR	TRUE	0.680	58.000	0.000	NA		0.509
1937134	1937135	b3797	b3798	hisR	leuT	TRUE	0.699	21.000	0.000	NA		NA
1937135	1937136	b3798	b3799	leuT	proM	FALSE	0.444	43.000	0.000	NA		NA
1937136	1937137	b3799	b3800	proM	aslB	FALSE	0.005	147.000	0.000	NA		-0.104
17850	17851	b3802	b3803	hemY	hemX	TRUE	0.996	3.000	0.144	1.000	Y	0.678
17851	17852	b3803	b3804	hemX	hemD	TRUE	0.991	22.000	0.600	1.000	Y	0.504
17852	1937139	b3804	b3805	hemD	hemC	TRUE	0.998	-3.000	0.205	0.001	Y	0.773
1937140	17858	b4558	b3809	yifL	dapF	TRUE	0.920	37.000	0.021	NA	N	0.824
17858	17859	b3809	b3810	dapF	yigA	TRUE	0.988	-3.000	0.175	NA		0.735
17859	17860	b3810	b3811	yigA	xerC	TRUE	0.996	-3.000	0.714	NA		0.745
17860	17861	b3811	b3812	xerC	yigB	TRUE	0.995	0.000	0.367	1.000		0.778
17861	17862	b3812	b3813	yigB	uvrD	FALSE	0.303	84.000	0.128	1.000		0.331
17865	17866	b3817	b3818	yigF	yigG	TRUE	0.898	14.000	0.200	NA		0.317
17866	1937144	b3818	b3819	yigG	rarD	FALSE	0.008	95.000	0.006	NA		0.219
1937144	17868	b3819	b3820	rarD	yigI	FALSE	0.490	52.000	0.099	NA		0.336
17869	1937146	b3821	b3822	pldA	recQ	FALSE	0.464	133.000	0.057	1.000	N	0.561
1937146	1937147	b3822	b3823	recQ	rhtC	FALSE	0.120	64.000	0.043	1.000	N	0.239
1937149	1937150	b3825	b3826	pldB	yigL	TRUE	0.993	8.000	0.524	1.000		0.575
1937150	17875	b3826	b3827	yigL	yigM	FALSE	0.195	76.000	0.067	1.000		0.285
17879	17880	b3831	b3832	udp	rmuC	FALSE	0.135	141.000	0.041	NA		0.364
17880	1937152	b3832	b3833	rmuC	ubiE	FALSE	0.375	95.000	0.047	NA		0.445
1937152	17882	b3833	b3834	ubiE	yigP	TRUE	0.981	14.000	0.145	1.000		0.656
17882	17883	b3834	b3835	yigP	ubiB	TRUE	0.993	-3.000	0.432	1.000		0.673
17883	17884	b3835	b3836	ubiB	b3836	TRUE	0.684	79.000	0.032	1.000		0.655
17884	1937154	b3836	b3838	b3836	tatB	TRUE	0.998	4.000	0.188	0.004	Y	0.815
1937154	17886	b3838	b3839	tatB	tatC	TRUE	0.997	3.000	0.333	NA	Y	0.622
17886	1937155	b3839	b4483	tatC	tatD	TRUE	0.923	42.000	0.121	NA	N	0.769
17889	17890	b3843	b3844	ubiD	fre	TRUE	0.959	46.000	0.090	NA	Y	0.745
1937156	17892	b3845	b3846	fadA	fadB	TRUE	0.998	10.000	0.607	1.000	Y	0.817
17893	17894	b3847	b3848	pepQ	yigZ	TRUE	0.980	0.000	0.127	1.000		0.510
17894	1937158	b3848	b3849	yigZ	trkH	TRUE	0.839	39.000	0.202	1.000		0.428
1937158	17896	b3849	b3850	trkH	hemG	TRUE	0.991	12.000	0.455	1.000	N	0.622
17896	1937159	b3850	b3851	hemG	rrsA	FALSE	0.024	378.000	0.000	NA		NA
1937159	1937160	b3851	b3852	rrsA	ileT	FALSE	0.226	69.000	0.000	NA		NA
1937160	1937161	b3852	b3853	ileT	alaT	FALSE	0.444	43.000	0.000	NA		NA
1937161	1937162	b3853	b3854	alaT	rrlA	FALSE	0.065	184.000	0.000	NA		NA
1937162	1937163	b3854	b3855	rrlA	rrfA	FALSE	0.008	94.000	0.000	NA		0.094
17897	17898	b3856	b3857	mobB	mobA	TRUE	0.985	-18.000	0.064	0.002	Y	0.478
17899	17900	b3858	b3859	yihD	yihE	FALSE	0.158	77.000	0.106	NA		0.243
17900	17901	b3859	b3860	yihE	dsbA	TRUE	0.947	17.000	0.111	NA		0.494
17901	17902	b3860	b3861	dsbA	yihF	FALSE	0.004	155.000	0.000	NA		-0.084
17904	1937165	b3863	b3864	polA	spf	FALSE	0.005	147.000	0.000	NA		0.159
1937167	17906	b4457	b3866	csrC	yihI	FALSE	0.014	67.000	0.000	NA		0.169
17906	17907	b3866	b3867	yihI	hemN	FALSE	0.067	189.000	0.107	NA		0.279
7497370	17908	b4686	b3868	yshB	glnG	FALSE	0.106	112.000	0.010	NA		NA
17908	17909	b3868	b3869	glnG	glnL	TRUE	0.998	12.000	0.587	0.063	Y	0.671
17909	17910	b3869	b3870	glnL	glnA	FALSE	0.303	286.000	0.053	1.000	N	0.771
1937169	17912	b3871	b3872	bipA	yihL	FALSE	0.061	217.000	0.000	0.038	N	0.230
17912	17913	b3872	b3873	yihL	yihM	TRUE	0.971	8.000	0.800	NA		0.202
17913	17914	b3873	b3874	yihM	yihN	FALSE	0.495	102.000	0.833	NA		0.186
17915	1937170	b3875	b3876	ompL	yihO	FALSE	0.474	68.000	0.625	1.000		-0.026
1937170	17917	b3876	b3877	yihO	yihP	TRUE	0.991	43.000	0.750	0.003	Y	0.606
17917	17918	b3877	b3878	yihP	yihQ	TRUE	0.959	46.000	0.333	1.000	Y	0.509
17918	17919	b3878	b3879	yihQ	yihR	FALSE	0.266	199.000	0.000	0.004	Y	0.223
17919	17920	b3879	b3880	yihR	yihS	FALSE	0.567	114.000	0.026	1.000	Y	0.433
17920	17921	b3880	b3881	yihS	yihT	TRUE	0.978	17.000	0.051	1.000	Y	0.503
17921	17922	b3881	b3882	yihT	yihU	TRUE	0.783	24.000	0.250	1.000	N	0.224
17923	17924	b3883	b3884	yihV	yihW	TRUE	0.657	34.000	0.000	1.000	Y	0.039
17924	17925	b3884	b3885	yihW	yihX	FALSE	0.145	99.000	0.000	1.000		0.312
17925	17926	b3885	b3886	yihX	rbn	TRUE	0.959	-6.000	0.000	1.000		0.528
17926	17927	b3886	b3887	rbn	dtd	TRUE	0.969	-3.000	0.069	1.000		0.506
17927	17928	b3887	b3888	dtd	yiiD	TRUE	0.946	-3.000	0.065	1.000		0.429
17928	17929	b3888	b3889	yiiD	yiiE	FALSE	0.001	859.000	0.000	1.000		0.109
17929	17930	b3889	b3890	yiiE	yiiF	FALSE	0.168	242.000	0.000	NA		0.497
17931	17932	b3891	b3892	fdhE	fdoI	TRUE	0.988	-3.000	0.182	NA	N	0.725
17932	17933	b3892	b3893	fdoI	fdoH	TRUE	0.999	-3.000	0.944	0.001	Y	0.872
17933	17934	b3893	b3894	fdoH	fdoG	TRUE	0.999	13.000	0.833	0.001	Y	0.804
17935	17936	b3895	b3896	fdhD	yiiG	FALSE	0.068	153.000	0.080	1.000		0.247
17937	17938	b3897	b3898	frvR	frvX	TRUE	0.971	0.000	0.400	1.000	N	0.335
17938	17939	b3898	b3899	frvX	frvB	TRUE	0.985	-10.000	0.667	1.000	Y	0.318
17939	17940	b3899	b3900	frvB	frvA	TRUE	0.991	11.000	0.000	0.010	Y	0.502
17940	17941	b3900	b3901	frvA	yiiL	FALSE	0.003	301.000	0.000	NA		0.209
17941	17942	b3901	b3902	yiiL	rhaD	TRUE	0.857	10.000	0.112	NA		0.277
17942	1937180	b3902	b3903	rhaD	rhaA	FALSE	0.187	451.000	0.247	1.000	Y	0.344
1937180	17944	b3903	b3904	rhaA	rhaB	TRUE	0.997	-3.000	0.387	1.000	Y	0.657
17945	17946	b3905	b3906	rhaS	rhaR	TRUE	0.965	74.000	0.800	0.018	Y	0.534
17948	17949	b3908	b3909	sodA	kdgT	FALSE	0.002	260.000	0.000	1.000		0.073
17949	17950	b3909	b3910	kdgT	yiiM	FALSE	0.004	149.000	0.000	1.000		0.030
17951	17952	b3911	b3912	cpxA	cpxR	TRUE	0.996	-3.000	0.791	1.000	Y	0.433
1937184	17954	b4484	b3915	cpxP	fieF	FALSE	0.095	149.000	0.031	NA	Y	-0.173
17954	17955	b3915	b3916	fieF	pfkA	FALSE	0.226	181.000	0.040	1.000	N	0.466
17955	17956	b3916	b3917	pfkA	sbp	FALSE	0.001	320.000	0.049	1.000	N	-0.046
17956	17957	b3917	b3918	sbp	cdh	FALSE	0.024	107.000	0.000	1.000	N	0.206
17958	17959	b3919	b3920	tpiA	yiiQ	FALSE	0.081	108.000	0.058	NA		0.264
17960	17961	b3921	b3922	yiiR	yiiS	FALSE	0.002	212.000	0.000	NA		0.180
17961	17962	b3922	b3923	yiiS	yiiT	TRUE	0.954	27.000	0.000	NA		0.859
17963	17964	b3924	b3925	fpr	glpX	FALSE	0.042	97.000	0.117	1.000	N	0.128
17964	17965	b3925	b3926	glpX	glpK	FALSE	0.342	135.000	0.025	1.000	N	0.487
17965	17966	b3926	b3927	glpK	glpF	TRUE	0.960	23.000	0.004	1.000	N	0.830
17968	17969	b3929	b3930	rraA	menA	FALSE	0.311	93.000	0.158	NA	Y	-0.026
17969	17970	b3930	b3931	menA	hslU	FALSE	0.293	67.000	0.051	1.000	N	0.339
17970	17971	b3931	b3932	hslU	hslV	TRUE	0.999	10.000	0.752	1.000	Y	0.879
17971	17972	b3932	b3933	hslV	ftsN	FALSE	0.329	93.000	0.122	1.000	N	0.376
17972	17973	b3933	b3934	ftsN	cytR	FALSE	0.346	92.000	0.245	1.000	N	0.308
17973	17974	b3934	b3935	cytR	priA	FALSE	0.004	156.000	0.013	1.000	N	0.103
17976	17977	b3937	b3938	yiiX	metJ	FALSE	0.108	184.000	0.000	NA		0.388
17978	17979	b3939	b3940	metB	metL	TRUE	0.996	3.000	0.428	1.000	Y	0.506
17979	17980	b3940	b3941	metL	metF	FALSE	0.386	349.000	0.017	1.000	Y	0.668
17980	17981	b3941	b3942	metF	katG	FALSE	0.001	329.000	0.010	1.000	N	0.015
17981	17982	b3942	b3943	katG	yijE	FALSE	0.008	93.000	0.012	1.000		-0.182
17983	17984	b3944	b3945	yijF	gldA	FALSE	0.024	275.000	0.000	NA		0.296
17984	17985	b3945	b3946	gldA	fsaB	TRUE	0.966	11.000	0.600	1.000	N	0.255
17985	1937187	b3946	b3947	fsaB	ptsA	TRUE	0.864	12.000	0.000	1.000	Y	-0.032
17988	17989	b3949	b3950	frwC	frwB	TRUE	0.987	15.000	0.400	0.010	Y	0.317
17989	17990	b3950	b3951	frwB	pflD	FALSE	0.544	51.000	0.280	1.000	N	0.214
17990	17991	b3951	b3952	pflD	pflC	TRUE	0.973	-34.000	0.312	0.002	N	0.445
17991	17992	b3952	b3953	pflC	frwD	TRUE	0.953	2.000	0.156	1.000	N	0.378
17993	17994	b3954	b3955	yijO	yijP	FALSE	0.019	215.000	0.130	1.000		0.128
17994	17995	b3955	b3956	yijP	ppc	FALSE	0.344	182.000	0.000	1.000		0.577
17995	17996	b3956	b3957	ppc	argE	FALSE	0.127	598.000	0.053	1.000	N	0.575
17997	17998	b3958	b3959	argC	argB	TRUE	0.998	8.000	0.097	0.002	Y	0.879
17998	17999	b3959	b3960	argB	argH	TRUE	0.921	61.000	0.017	1.000	Y	0.851
18002	18003	b3963	b3964	fabR	yijD	TRUE	0.989	0.000	0.194	NA		0.641
18005	18006	b3966	b3967	btuB	murI	TRUE	0.913	-55.000	0.025	1.000	N	0.495
18006	1937193	b3967	b3968	murI	rrsB	FALSE	0.024	374.000	0.000	NA		NA
1937193	1937194	b3968	b3969	rrsB	gltT	FALSE	0.073	172.000	0.000	NA		NA
1937194	1937195	b3969	b3970	gltT	rrlB	FALSE	0.060	194.000	0.000	NA		NA
1937195	1937196	b3970	b3971	rrlB	rrfB	FALSE	0.155	93.000	0.000	NA		NA
1937196	18007	b3971	b3972	rrfB	murB	FALSE	0.032	301.000	0.000	NA		NA
18007	18008	b3972	b3973	murB	birA	TRUE	0.978	-3.000	0.211	1.000	N	0.492
1937197	1937198	b3976	b3977	thrU	tyrU	TRUE	0.986	9.000	0.000	NA		0.862
1937198	1937199	b3977	b3978	tyrU	glyT	TRUE	0.609	117.000	0.000	NA		0.771
1937199	1937200	b3978	b3979	glyT	thrT	TRUE	0.987	7.000	0.000	NA		0.848
1937200	18011	b3979	b3980	thrT	tufB	FALSE	0.124	115.000	0.000	NA		NA
18011	18012	b3980	b3981	tufB	secE	FALSE	0.147	230.000	0.009	1.000	N	0.470
18012	18013	b3981	b3982	secE	nusG	TRUE	0.998	2.000	0.843	1.000	N	0.880
18013	18014	b3982	b3983	nusG	rplK	TRUE	0.773	159.000	0.681	1.000	N	0.648
18014	18015	b3983	b3984	rplK	rplA	TRUE	0.999	4.000	0.838	0.014	Y	0.951
18015	18016	b3984	b3985	rplA	rplJ	TRUE	0.696	413.000	0.302	0.014	Y	0.904
18016	18017	b3985	b3986	rplJ	rplL	TRUE	0.987	67.000	0.884	0.011	Y	0.892
18017	18018	b3986	b3987	rplL	rpoB	FALSE	0.354	320.000	0.223	1.000		0.689
18018	18019	b3987	b3988	rpoB	rpoC	TRUE	0.964	77.000	0.851	0.000		0.817
18019	18020	b3988	b3989	rpoC	htrC	FALSE	0.002	213.000	0.000	NA		0.131
7497371	18021	b4691	b3990	sroH	thiH	FALSE	0.040	248.000	0.000	NA		NA
18021	18022	b3990	b3991	thiH	thiG	TRUE	0.998	-3.000	0.277	0.003	Y	0.870
18022	1937202	b3991	b4407	thiG	thiS	TRUE	0.996	2.000	0.087	1.000	Y	0.876
1937202	18024	b4407	b3992	thiS	thiF	TRUE	0.996	-16.000	0.548	1.000	Y	0.871
18024	18025	b3992	b3993	thiF	thiE	TRUE	0.995	-7.000	0.242	1.000	Y	0.834
18025	18026	b3993	b3994	thiE	thiC	TRUE	0.997	0.000	0.063	0.003	Y	0.816
18026	18027	b3994	b3995	thiC	rsd	FALSE	0.002	233.000	0.000	1.000	N	0.178
1937204	18029	b3996	b3997	nudC	hemE	FALSE	0.056	40.000	0.040	1.000	N	0.187
18029	18030	b3997	b3998	hemE	nfi	TRUE	0.983	10.000	0.028	1.000	N	0.728
18030	18031	b3998	b3999	nfi	yjaG	TRUE	0.870	43.000	0.086	NA		0.582
18031	18032	b3999	b4000	yjaG	hupA	FALSE	0.387	187.000	0.355	NA		0.447
18032	18033	b4000	b4001	hupA	yjaH	TRUE	0.886	13.000	0.375	NA		0.140
18035	18036	b4003	b4004	zraS	zraR	TRUE	0.997	-3.000	0.500	0.070	Y	0.488
18037	18038	b4005	b4006	purD	purH	TRUE	0.996	12.000	0.238	1.000	Y	0.813
1937207	1937208	b4007	b4008	rrsE	gltV	FALSE	0.170	86.000	0.000	NA		NA
1937208	1937209	b4008	b4009	gltV	rrlE	FALSE	0.060	194.000	0.000	NA		NA
1937209	1937210	b4009	b4010	rrlE	rrfE	FALSE	0.154	94.000	0.000	NA		NA
1937210	18039	b4010	b4011	rrfE	yjaA	FALSE	0.204	75.000	0.000	NA		NA
18041	18042	b4013	b4014	metA	aceB	FALSE	0.002	269.000	0.000	1.000	N	0.014
18042	18043	b4014	b4015	aceB	aceA	TRUE	0.989	30.000	0.043	0.001	Y	0.891
18043	18044	b4015	b4016	aceA	aceK	FALSE	0.418	183.000	0.000	1.000	N	0.691
18045	18046	b4017	b4018	arpA	iclR	FALSE	0.001	317.000	0.000	NA		0.048
18047	18048	b4019	b4020	metH	yjbB	FALSE	0.002	220.000	0.006	1.000	N	0.060
18051	18052	b4023	b4024	yjbD	lysC	FALSE	0.060	253.000	0.000	NA		0.375
18053	18054	b4025	b4026	pgi	yjbE	FALSE	0.001	499.000	0.000	NA		-0.078
18054	18055	b4026	b4027	yjbE	yjbF	FALSE	0.552	114.000	0.778	NA		0.313
18055	18056	b4027	b4028	yjbF	yjbG	TRUE	0.992	-3.000	1.000	NA		0.456
18056	18057	b4028	b4029	yjbG	yjbH	TRUE	0.826	0.000	0.140	NA		0.210
18059	18060	b4031	b4032	xylE	malG	FALSE	0.028	372.000	0.000	1.000		0.331
18060	18061	b4032	b4033	malG	malF	TRUE	0.998	15.000	0.814	0.048	Y	0.730
18061	18062	b4033	b4034	malF	malE	TRUE	0.741	154.000	0.000	1.000	Y	0.788
18063	18064	b4035	b4036	malK	lamB	TRUE	0.941	72.000	0.111	0.057	Y	0.838
18064	18065	b4036	b4037	lamB	malM	FALSE	0.449	243.000	0.143	1.000		0.875
18065	18066	b4037	b4038	malM	yjbI	FALSE	0.002	229.000	0.000	NA		0.128
18066	18067	b4038	b4039	yjbI	ubiC	FALSE	0.002	223.000	0.000	NA		0.009
18067	18068	b4039	b4040	ubiC	ubiA	TRUE	0.990	13.000	0.248	NA	Y	0.498
18070	18071	b4042	b4043	dgkA	lexA	FALSE	0.122	110.000	0.141	1.000	N	0.221
18071	18072	b4043	b4044	lexA	dinF	TRUE	0.943	19.000	0.033	1.000	N	0.550
18072	18073	b4044	b4045	dinF	yjbJ	FALSE	0.006	116.000	0.021	NA		0.011
18075	18076	b4047	b4048	yjbL	yjbM	FALSE	0.147	24.000	0.000	NA		0.208
18076	18077	b4048	b4049	yjbM	dusA	FALSE	0.001	408.000	0.000	NA		-0.131
18077	18078	b4049	b4050	dusA	yjbO	FALSE	0.005	134.000	0.070	NA		-0.048
18080	18081	b4052	b4053	dnaB	alr	TRUE	0.872	53.000	0.317	1.000	N	0.509
18081	18082	b4053	b4054	alr	tyrB	FALSE	0.034	253.000	0.181	1.000	N	0.168
18083	18084	b4055	b4056	aphA	yjbQ	FALSE	0.006	111.000	0.009	NA		0.128
18084	18085	b4056	b4057	yjbQ	yjbR	TRUE	0.979	4.000	0.018	NA		0.619
18092	18093	b4064	b4065	yjcD	yjcE	FALSE	0.019	152.000	0.130	1.000		0.079
18094	18095	b4066	b4067	yjcF	actP	FALSE	0.003	178.000	0.000	NA		0.113
18095	18096	b4067	b4068	actP	yjcH	TRUE	0.996	-3.000	0.733	NA		0.899
18096	18097	b4068	b4069	yjcH	acs	FALSE	0.505	200.000	0.147	NA		0.829
18098	18099	b4070	b4071	nrfA	nrfB	TRUE	0.893	45.000	0.083	0.001		0.482
18099	18100	b4071	b4072	nrfB	nrfC	TRUE	0.985	-3.000	0.049	0.001		0.530
18100	18101	b4072	b4073	nrfC	nrfD	TRUE	0.994	-3.000	0.927	0.001	N	0.417
18101	18102	b4073	b4074	nrfD	nrfE	FALSE	0.560	80.000	0.400	1.000	N	0.345
18102	18103	b4074	b4075	nrfE	nrfF	TRUE	0.950	-7.000	0.214	NA	Y	0.210
18103	18104	b4075	b4076	nrfF	nrfG	TRUE	0.985	-3.000	0.464	NA	Y	0.286
18104	18105	b4076	b4077	nrfG	gltP	FALSE	0.001	342.000	0.000	1.000	N	0.020
18106	18107	b4078	b4079	yjcO	fdhF	FALSE	0.065	94.000	0.105	1.000		0.159
18107	18108	b4079	b4080	fdhF	yjcP	FALSE	0.003	198.000	0.000	1.000		0.038
18108	18109	b4080	b4081	yjcP	yjcQ	TRUE	0.984	-3.000	0.625	NA		0.413
18109	18110	b4081	b4082	yjcQ	yjcR	TRUE	0.995	0.000	1.000	NA		0.539
18110	3446238	b4082	b4622	yjcR	ytcA	TRUE	0.986	19.000	0.625	NA		0.581
3446238	18111	b4622	b4083	ytcA	yjcS	FALSE	0.359	209.000	0.000	NA		0.709
18111	18112	b4083	b4084	yjcS	alsK	FALSE	0.119	273.000	0.000	NA	N	0.465
18112	18113	b4084	b4085	alsK	alsE	TRUE	0.977	-16.000	0.081	NA	Y	0.507
18113	18114	b4085	b4086	alsE	alsC	TRUE	0.967	11.000	0.385	1.000		0.356
18114	18115	b4086	b4087	alsC	alsA	TRUE	0.936	-21.000	0.154	1.000		0.449
18115	18116	b4087	b4088	alsA	alsB	TRUE	0.751	127.000	0.000	NA	Y	0.669
18116	18117	b4088	b4089	alsB	rpiR	FALSE	0.314	59.000	0.250	NA	N	0.166
18118	1937223	b4090	b4487	rpiB	yjdP	FALSE	0.347	69.000	0.125	NA		NA
18120	18121	b4092	b4093	phnP	phnO	TRUE	0.973	2.000	0.000	1.000		0.510
18121	18122	b4093	b4094	phnO	phnN	TRUE	0.856	-13.000	0.000	NA	N	0.409
18122	18123	b4094	b4095	phnN	phnM	TRUE	0.993	0.000	0.235	NA	Y	0.476
18123	18124	b4095	b4096	phnM	phnL	TRUE	0.988	-3.000	0.320	1.000	Y	0.384
18124	1937224	b4096	b4097	phnL	phnK	TRUE	0.885	111.000	0.859	0.012	Y	0.378
1937224	18126	b4097	b4098	phnK	phnJ	TRUE	0.998	-3.000	0.883	1.000	Y	0.572
18126	18127	b4098	b4099	phnJ	phnI	TRUE	0.991	-7.000	0.880	1.000	Y	0.338
18127	18128	b4099	b4100	phnI	phnH	TRUE	0.997	0.000	0.960	0.001	Y	0.347
18128	18129	b4100	b4101	phnH	phnG	TRUE	0.999	-3.000	0.967	0.001	Y	0.562
18129	18130	b4101	b4102	phnG	phnF	TRUE	0.982	1.000	0.691	1.000	N	0.309
18130	18132	b4102	b4104	phnF	phnE	FALSE	0.093	21.000	0.000	NA		0.146
18132	18133	b4104	b4105	phnE	phnD	TRUE	0.585	106.000	0.000	NA		0.654
18133	18134	b4105	b4106	phnD	phnC	TRUE	0.981	25.000	0.337	0.001	Y	0.370
18134	18135	b4106	b4107	phnC	phnB	FALSE	0.005	133.000	0.074	NA		0.104
18135	18136	b4107	b4108	phnB	phnA	FALSE	0.001	658.000	0.013	NA		-0.070
18137	18138	b4109	b4110	yjdA	yjcZ	TRUE	0.995	-3.000	0.857	NA		0.609
18138	18139	b4110	b4111	yjcZ	proP	FALSE	0.002	264.000	0.000	NA		0.055
18140	18141	b4112	b4113	basS	basR	TRUE	0.995	10.000	0.143	0.080	Y	0.575
18141	18142	b4113	b4114	basR	yjdB	TRUE	0.984	-3.000	0.095	1.000		0.654
18142	18143	b4114	b4115	yjdB	adiC	FALSE	0.186	104.000	0.000	1.000		0.347
18143	18144	b4115	b4116	adiC	adiY	TRUE	0.597	137.000	0.167	1.000	N	0.618
